id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
15904049,Bernarra Cottage,103171340,Belinda,,Moyne,-38.27982,142.62277,Entire home/apt,150,2,48,2024-06-14,0.76,1,353,10,
15915773,Beach Cottage - Kookaburra Wellness Retreat,7282388,"Mike, Lesley & Ebony",,Colac Otway,-38.71563,143.72894,Entire home/apt,340,1,231,2024-06-24,2.53,7,177,31,
15917922,Cosy Surfers Shack - A surfers paradise,15150460,Kerrie,,Surf Coast,-38.34869508897673,144.29925413270473,Entire home/apt,129,1,373,2024-06-23,4.03,1,305,64,
15929402,Farm Cottage - Kookaburra Wellness Retreat,7282388,"Mike, Lesley & Ebony",,Colac Otway,-38.71629,143.72877,Entire home/apt,300,1,89,2024-06-08,0.98,7,180,6,
15929429,The Balcony - Kookaburra Wellness Retreat,7282388,"Mike, Lesley & Ebony",,Colac Otway,-38.716,143.72985,Entire home/apt,260,1,340,2024-06-10,3.71,7,176,50,
15942647,OneTheBluff,103485178,Colleen And David,,Colac Otway,-38.6342,143.88865,Entire home/apt,521,2,161,2024-06-10,1.75,1,322,28,
15946251,"Dolphin Retreat Apollo Bay
Free Wifi",103512703,Mark,,Colac Otway,-38.74803,143.66333,Entire home/apt,425,1,341,2024-06-15,3.97,3,325,42,
15959763,Myrica Cottage,103640447,Allan,,Surf Coast,-38.36991,144.20415,Entire home/apt,195,3,158,2024-06-10,1.76,1,90,14,
15977638,Beach House Escape,39224036,Mel,,Surf Coast,-38.30641,144.35001,Entire home/apt,695,2,64,2022-01-15,0.71,1,364,0,
15988906,•Child Friendly Bungalow close to Pakington St,103900710,Emily,,Greater Geelong,-38.14263,144.34162,Entire home/apt,276,2,368,2024-06-13,4.01,2,291,39,
15989985,Waterfront Apartment at Luxury Anglesea Hotel,103913648,Damien,,Surf Coast,-38.4079,144.18527,Entire home/apt,322,1,29,2024-04-11,0.42,13,345,14,
15990771,Kath’s View retro 50’s shack stunning ocean views,19203020,Louise,,Colac Otway,-38.63376,143.88869,Entire home/apt,304,2,24,2024-05-20,0.30,1,268,4,
15991881,"Timboon  Retreat  Newly renovated
Sleeps 7",93034758,Leanne,,Corangamite,-38.48313,142.9806,Entire home/apt,197,1,386,2024-06-01,4.18,3,177,57,
16003582,"The Green Oasis -  5 bedrooms, 3 Queen/6 Singles",63569084,Adrienne,,Greater Geelong,-38.2651,144.51852,Entire home/apt,,2,36,2024-03-11,0.39,1,327,3,
16019749,The Summer House ~ 2 blocks to Beach,23012645,Lisa,,Colac Otway,-38.74615,143.66759,Entire home/apt,157,2,201,2024-06-23,2.20,37,269,41,
16021555,Corsair Cottage- Beach over the road,325092,Catherine,,Queenscliffe,-38.2711,144.63049,Entire home/apt,197,2,179,2024-06-28,1.95,2,285,36,
16031607,Sea-esta - Surf Side House - 2 Min Walk To Beach,104295146,Ben,,Greater Geelong,-38.27041,144.54537,Entire home/apt,,2,73,2021-03-07,0.88,1,0,0,
16041925,Herbs Hus Farmstay,99173381,Karrinjeet,,Moyne,-38.31433,142.31738,Entire home/apt,175,2,86,2024-04-29,0.94,1,89,1,
16055932,Newbay Loft - Barwon Heads,2150645,Skye,,Greater Geelong,-38.26493,144.48853,Entire home/apt,,5,20,2022-01-15,0.22,1,0,0,
16076346,Ocean Studio - Kookaburra Wellness Retreat,7282388,"Mike, Lesley & Ebony",,Colac Otway,-38.7163,143.72867,Entire home/apt,260,1,146,2024-01-13,1.59,7,116,13,
16089038,Relaxed Ocean View - Ideal family retreat,51694345,Andrew,,Surf Coast,-38.55001,143.98452,Entire home/apt,500,2,203,2024-05-18,2.23,1,263,19,
16089938,LAKE VIEW,104869689,Yvie,,Moyne,-38.24546,142.45746,Entire home/apt,145,1,165,2024-05-02,1.80,1,87,21,
16091213,Coastal Barn on the Surf Coast seen in Real Living,28021947,Ailish,,Greater Geelong,-38.25448,144.51308,Entire home/apt,,7,4,2018-01-12,0.04,1,177,0,
16093199,CHARMING SURFCOAST FARM COTTAGE - GREAT VIEWS,104895438,Donna,,Greater Geelong,-38.24728,144.32497,Entire home/apt,414,2,30,2023-06-27,0.33,1,89,0,
16101186,the Sea Apartment No 5,81292,Laurel & Sue,,Surf Coast,-38.54653,143.98286,Entire home/apt,400,2,30,2024-05-19,0.34,3,36,1,
16105753,Nedlands Beach House,104998811,Karen,,Surf Coast,-38.40542,144.17567,Entire home/apt,350,7,20,2022-12-17,0.22,1,178,0,
16113162,Sea Mist Haven Torquay,32095590,Kristen,,Surf Coast,-38.30989,144.34172,Entire home/apt,,5,19,2024-01-06,0.21,1,0,2,
16116684,The Cabin- Ocean and Tree Top Views,43144291,Olivia,,Corangamite,-38.60989,143.00276,Entire home/apt,119,1,1218,2024-06-26,13.21,2,132,162,
16125179,Taroona Beach House,72251903,Rod And Jan,,Surf Coast,-38.45567,144.10652,Entire home/apt,,2,66,2020-03-08,0.72,1,0,0,
16145653,The boat shed,1569198,Christine,,Surf Coast,-38.40583,144.19342,Entire home/apt,,7,7,2020-01-12,0.08,1,0,0,
16146560,The Quarry Loft,25326958,Annette,,Warrnambool,-38.41213,142.58418,Entire home/apt,150,1,181,2024-05-19,1.98,3,342,28,
16152069,"5min to beach ★ oceanview, large deck, wine+linen",61885754,Alan,,Colac Otway,-38.72303,143.71378,Entire home/apt,,2,17,2021-01-10,0.21,1,0,0,
16165079,14 Steps,105518652,James,,Colac Otway,-38.77999,143.66343,Entire home/apt,489,3,10,2024-04-04,0.11,1,251,2,
16207088,Resort Penthouse 305,51748440,Reservations Team,,Surf Coast,-38.322582,144.33075,Entire home/apt,446,1,5,2022-06-12,0.06,114,226,0,
16220794,Ocean Reef Cottage,105976136,Leroy And Peter,,Corangamite,-38.61136,143.00052,Entire home/apt,289,1,144,2024-04-12,1.58,5,357,18,
16234690,Best Beach House,93235238,Joan,,Surf Coast,-38.4646,144.07484,Entire home/apt,500,2,88,2024-06-10,0.96,1,363,4,
16244643,Art House,129562,Sharee,,Colac Otway,-38.744265215501606,143.66960924433272,Entire home/apt,442,2,44,2023-06-12,0.48,40,336,0,
16257828,Original 1930's City Cottage,106309637,Bree,,Greater Geelong,-38.14772,144.36739,Entire home/apt,110,1,440,2024-06-09,4.85,1,13,48,
16260335,Edge17 -  Waterfront Apt on the wharf and river,14064376,Berni,,Moyne,-38.38859,142.24075,Entire home/apt,375,1,28,2024-03-10,0.31,2,170,3,
16260646,Edge17 Historic Cottage,14064376,Berni,,Moyne,-38.38859,142.24075,Entire home/apt,368,1,28,2024-05-28,0.31,2,169,8,
16278667,Torquay central; spectacular views,19210105,Denise,,Surf Coast,-38.32417,144.32805,Entire home/apt,152,1,171,2024-06-21,1.92,3,186,29,
16289154,Ocean Retreat,105976136,Leroy And Peter,,Corangamite,-38.61099,143.00087,Entire home/apt,397,1,144,2024-06-18,1.57,5,339,20,
16290507,"Coastal getaway Point Lonsdale, Victoria",106569362,Margaret,,Queenscliffe,-38.27072,144.62391,Entire home/apt,115,2,330,2024-05-19,3.60,1,123,16,
16303065,Wispering Waves,29902659,Debbie Regional Escapes,,Greater Geelong,-38.27048,144.51563,Entire home/apt,350,2,8,2024-04-01,0.12,125,337,4,
16314923,Modern beach house with beach and ocean views,22936557,John,,Colac Otway,-38.6318,143.8933,Entire home/apt,500,3,22,2024-06-09,0.33,1,333,2,
16357947,Grasstrees in Anglesea,105533999,Greg,,Surf Coast,-38.41648,144.1724,Entire home/apt,285,6,31,2024-03-31,0.35,1,165,4,
16369010,Sunny Jan Juc studio close to the beach,8339205,Eve,,Surf Coast,-38.34215,144.29948,Entire home/apt,97,2,746,2024-05-26,8.18,17,353,51,
16382147,Bright and breezy where bush meets the beach,6494663,Sonia,,Surf Coast,-38.42022,144.17257,Entire home/apt,315,5,166,2021-09-20,1.82,1,83,0,
16394577,Saltbush - Thoroughly Relax in a Leafy Hideaway,1472553,Rebekah,,Surf Coast,-38.30671,144.34397,Entire home/apt,,3,130,2024-04-01,1.58,1,0,15,
16406251,Apollo Villa - short walk to beach,18908758,Michelle,,Colac Otway,-38.75339,143.66866,Hotel room,254,1,512,2024-06-28,5.64,5,334,67,
16407463,House at the Springs,25966941,Garry,,Greater Geelong,-38.14542,144.5756,Entire home/apt,180,3,17,2023-01-23,0.19,1,90,0,
16408941,Old Torquay - Updated For Your Convenience,45934951,Faye,,Surf Coast,-38.33504,144.31656,Entire home/apt,,180,59,2023-03-24,0.65,1,160,0,
16416648,Flippers Cove 2577 Princes Highway (Not 2577A),107587699,Phil & Trudi,,Moyne,-38.38568,142.21019,Entire home/apt,120,2,200,2024-06-08,2.20,1,76,18,
16426308,Deluxe Eco Retreat- No 8,27617907,Carol,,Surf Coast,-38.51564,143.97325,Entire home/apt,200,1,42,2023-10-28,0.46,12,364,1,
16427531,Chidgeys,1579764,Peter,,Queenscliffe,-38.26406,144.66538,Entire home/apt,500,1,119,2024-04-08,1.36,1,1,12,
16428195,Golden Sands,5977775,Pam,,Surf Coast,-38.31659,144.34043,Entire home/apt,193,1,197,2024-06-11,2.16,1,88,12,
16429155,Now & Then On Hitchcock,10900773,Debra,,Greater Geelong,-38.27794,144.49332,Entire home/apt,256,2,212,2024-06-09,2.33,1,90,21,
16433739,The F Project Residence - whole house,107753469,The F Project,,Warrnambool,-38.38362,142.47986,Entire home/apt,650,2,51,2024-04-01,0.59,1,295,6,
16445867,Amarroo- eco winery cabin,73497951,Will,,Surf Coast,-38.30262,144.20543,Entire home/apt,230,2,127,2024-06-10,1.39,3,90,10,
16480537,Please check before instant booking,108191816,Rachael,,Colac Otway,-38.291,143.55163,Private room,63,1,165,2024-06-16,1.80,2,364,27,
16484197,Manzanillo Grove Luxury Accommodation Unit 1,76516731,Jacques,,Greater Geelong,-38.16571,144.5889,Entire home/apt,250,2,97,2024-06-10,1.07,3,364,9,
16489465,Manzanillo Grove Luxury Accomodation Unit 2,76516731,Jacques,,Greater Geelong,-38.16472,144.58732,Entire home/apt,250,2,73,2024-03-31,0.80,3,364,5,
16491395,Geelong Central Malop Street 2,86456124,Zoran,,Greater Geelong,-38.15067,144.36855,Private room,30,7,8,2020-08-11,0.09,5,120,0,
16520978,"DOUGLAS RIVERSIDE GARDEN HOUSE,",49952925,Jane,,Moyne,-38.38225,142.24036,Entire home/apt,,2,10,2020-07-10,0.11,4,47,0,
16534463,Alyxia escape 15,51748440,Reservations Team,,Surf Coast,-38.32553,144.31221,Entire home/apt,432,2,2,2021-01-16,0.05,114,179,0,
16536222,Beach Cottage Anglesea (Point Roadknight Beach),106563308,Ella,,Surf Coast,-38.42325,144.176,Entire home/apt,185,1,381,2024-06-22,4.20,3,184,57,
16547422,Geelong Central Malop St room 5,86456124,Zoran,,Greater Geelong,-38.1496,144.37036,Private room,41,3,12,2019-03-03,0.15,5,120,0,
16570986,Finnish Timber Cottage,71597690,Greta,,Southern Grampians,-37.65043,142.35213,Entire home/apt,156,2,244,2024-06-08,2.70,1,325,30,
16578924,Victor Street Point Lonsdale,4734145,Roslyn,,Queenscliffe,-38.2857,144.60496,Entire home/apt,354,2,33,2024-02-03,0.37,1,165,6,
16586557,Rust's House,109364754,Zoe & Juliet,,Surf Coast,-38.53956,143.97617,Entire home/apt,220,2,105,2024-06-09,1.16,1,293,21,
16589099,The Cosy Bungalow at the Port.,47865258,Denise And Ian,,Greater Geelong,-38.11796,144.64259,Entire home/apt,126,1,424,2024-06-22,4.65,1,217,22,
16589875,"DOUGLAS RIVERSIDE, ABSOLUTE RIVERBANK, 3 BEDROOMS",49952925,Jane,,Moyne,-38.38289,142.24005,Entire home/apt,,2,8,2023-05-05,0.09,4,0,0,
16591010,Acacia Room The Heart of the Great Ocean Road,97843374,Jodie And Shane,,Colac Otway,-38.77927,143.43164,Private room,,1,274,2024-05-04,3.01,2,0,1,
16605649,The Beach House at Ocean Grove,45941294,Julie,,Greater Geelong,-38.26425,144.5398,Entire home/apt,,2,11,2019-01-06,0.12,1,0,0,
16607453,Contemporary home overlooking Woodford Valley,109588946,Sarah,,Warrnambool,-38.31031,142.48631,Entire home/apt,900,4,14,2024-01-28,0.15,1,88,1,
16624422,Lorne Getaway,109779258,Mandy,,Surf Coast,-38.53772,143.97034,Entire home/apt,214,2,195,2024-06-09,2.16,1,208,19,
16634462,Ocean Grove Haven,109888644,Timothy & Martina,,Greater Geelong,-38.2658,144.52716,Entire home/apt,164,3,114,2024-05-02,1.25,1,260,11,
16650396,Comfortable Queen bed  by the beach.,63946133,Lorina,,Greater Geelong,-38.25376,144.55419,Private room,94,2,33,2024-03-31,0.36,2,179,3,
16668301,Portarlington Absolute Gem!,33177737,Jen,,Greater Geelong,-38.11627,144.66581,Entire home/apt,350,2,12,2023-01-01,0.13,1,179,0,
16676228,"City centre unit- walk to cafes, shops, train",52055733,Erica,,Warrnambool,-38.3837,142.47906,Entire home/apt,140,1,48,2024-03-11,0.53,4,180,5,
16691156,"The Woods at Aireys, family friendly beach house",76216318,David And Louise,,Surf Coast,-38.4576,144.10843,Entire home/apt,401,2,33,2024-03-31,0.36,1,85,1,
16705101,Apollo Bay Hideaway Free Wi-Fi Family Friendly,23012645,Lisa,,Colac Otway,-38.75813,143.66698,Entire home/apt,171,2,136,2024-06-23,1.50,37,315,41,
16710465,Sea Change @ The Sands,9541665,Erika,,Surf Coast,-38.30917,144.34879,Entire home/apt,700,2,28,2024-03-12,0.63,1,79,3,
16723662,Port Cove. Modern 4 bedroom home with sea views.,34260250,Michelle,,Moyne,-38.38927,142.21946,Entire home/apt,900,3,30,2024-04-01,0.34,1,7,3,
16726565,[ SANDSTONE ],26021640,Smyth Real Estate,,Colac Otway,-38.75081,143.6657,Entire home/apt,500,3,32,2023-05-22,0.35,12,88,0,
16729323,Sands Golf Course - Modern Luxury - pool and view.,110918301,Vanessa,,Surf Coast,-38.31212,144.35257,Entire home/apt,,2,81,2021-04-06,0.89,2,0,0,
16753687,Hakuna Matata - Farm Retreat  on  The Bellarine,111163174,Elizabeth,,Greater Geelong,-38.19487,144.55718,Private room,190,2,111,2024-01-01,1.24,2,364,2,
16759494,Sommerhausen - Lorne Holiday Stays,32797761,Lorne Holiday,,Surf Coast,-38.52391,143.98471,Entire home/apt,588,2,84,2024-06-09,0.93,24,322,8,
16768912,Grampians Historic Homestead B&B,4955998,Karen,,Southern Grampians,-37.66703,142.22,Entire home/apt,136,1,32,2023-11-07,0.39,3,328,1,
16770876,Gum Tree Getaway,111346199,Pam,,Surf Coast,-38.42091,144.17139,Entire home/apt,190,3,35,2020-01-28,0.39,1,150,0,
16770926,Moggshollow - where the bush meets the beach,11805576,Justin,,Surf Coast,-38.46365,144.06575,Entire home/apt,250,2,237,2024-06-09,2.62,1,326,25,
16799868,"Bea's Studio, Hamilton, Victoria. 3300",11710753,Bea,,Southern Grampians,-37.73338,142.07033,Entire home/apt,89,2,190,2024-05-24,2.10,1,57,22,
16802055,Home of plants,78523316,Katie,,Greater Geelong,-38.26701,144.49571,Entire home/apt,,3,9,2022-04-17,0.16,1,0,0,
16847265,Jan Juc Retreat,111077216,Christina,,Surf Coast,-38.34336,144.29501,Entire home/apt,,4,2,2022-01-08,0.05,1,0,0,
16860645,Conwy Cottage,112335334,Stewart,,Greater Geelong,-38.25056,144.51237,Entire home/apt,183,2,233,2024-06-10,2.59,1,176,21,
16864608,Gateway to the Bellarine.,95968893,Rob,,Greater Geelong,-38.16183,144.57369,Entire home/apt,294,2,121,2024-03-31,1.34,1,162,3,
16882918,Seaside getaway,24559720,Bonnie,,Moyne,-38.6044,142.87579,Entire home/apt,213,7,65,2022-10-04,0.74,1,90,0,
16886356,The coastal barn-pet friendly,39308915,Louise,,Moyne,-38.38785,142.2235,Entire home/apt,152,2,47,2024-06-23,0.55,3,11,19,
16891170,Bakers Beach Break at 37 Baker Street,1533971,Nick,,Greater Geelong,-38.26988,144.51874,Entire home/apt,264,2,98,2024-04-04,1.12,1,13,3,
16897715,A Wye s Choice,129562,Sharee,,Colac Otway,-38.63333608709676,143.89245662999423,Entire home/apt,590,2,75,2024-05-18,0.84,40,297,9,
16902753,Family size unit in Heart of City,52055733,Erica,,Warrnambool,-38.38516,142.47897,Entire home/apt,430,1,14,2022-04-18,0.16,4,180,0,
16964440,"Skenes Retreat - Ocean views, close to beach",104022814,Otway Retreats,,Colac Otway,-38.72380066,143.71600342,Entire home/apt,444,2,104,2024-04-21,1.18,60,270,14,
16990631,Cosiest home,113786757,Charmaigne,,Surf Coast,-38.41072,144.17002,Entire home/apt,250,2,168,2024-04-05,1.87,1,358,10,
17013756,Around About Lorne,15545155,Susan,,Surf Coast,-38.54462,143.96852,Private room,311,2,15,2024-04-04,0.18,1,286,3,
17044343,Apartment 9 Kalimna,84586909,Great Ocean Road Holidays,,Surf Coast,-38.54807974922961,143.98391586828836,Entire home/apt,458,2,15,2024-01-27,0.17,541,319,1,
17047054,River Anchorage,29902659,Debbie Regional Escapes,,Greater Geelong,-38.26485,144.5142,Entire home/apt,,2,9,2024-06-10,0.13,125,364,3,
17047182,Top of Timor,43723382,Peter,,Warrnambool,-38.38083,142.46839,Entire home/apt,350,5,46,2024-03-11,0.60,1,33,3,
17079363,Blue Seashell Cottage a short walk to the beach,114592185,Vicki And David,,Greater Geelong,-38.136331989461354,144.70698745683194,Entire home/apt,229,2,21,2024-04-27,0.31,1,344,6,
17079404,Retro 1950's House in Barwon Heads,24644221,Sophie,,Greater Geelong,-38.28512,144.48929,Entire home/apt,821,7,1,2018-12-29,0.01,1,90,0,
17125202,Big house with Breathtaking views,115093117,Anthony,,Greater Geelong,-38.11736,144.64468,Entire home/apt,250,3,25,2024-06-10,0.42,1,342,5,
17126134,Bells Beach - Cosy & Peaceful Pet Friendly Escape,115104757,Jacqueline And Gavin,,Surf Coast,-38.360904693603516,144.2506866455078,Entire home/apt,178,2,279,2024-06-23,3.10,3,140,38,
17142265,Jan Juc Beach House,115252511,Joanne,,Surf Coast,-38.342807890905306,144.29821836346397,Entire home/apt,,2,7,2020-03-08,0.08,1,0,0,
17158708,Sunrise At Breakers,84586909,Great Ocean Road Holidays,,Surf Coast,-38.53290141972975,143.97744006991812,Entire home/apt,,2,11,2020-02-15,0.13,541,0,0,
17160637,5 Bed house with great ocean views,23601018,Mary,,Surf Coast,-38.5328,143.97457,Entire home/apt,900,3,13,2024-01-18,0.15,1,173,1,
17175133,Casa De Apollo Bay (700mtrs from the Beach),115554722,David,,Colac Otway,-38.74801,143.66157,Entire home/apt,240,2,124,2024-05-19,1.38,1,27,5,
17195477,Spacious open and private studio apartment.,41314258,Chris,,Queenscliffe,-38.27982,144.61266,Entire home/apt,190,2,72,2024-04-01,0.89,1,169,6,
17213979,"The House that Jack Built, Great Ocean Road",14813803,Rebecca,,Corangamite,-38.23401,143.14747,Private room,110,2,42,2020-03-09,0.47,1,363,0,
17228583,Hakuna Matata-Pavilion Farm Retreat on Bellarine,111163174,Elizabeth,,Greater Geelong,-38.19524,144.55801,Entire home/apt,290,2,49,2023-04-09,0.55,2,361,0,
17237722,"Torquay Shores - Family, Friends, Pet Friendly",116123806,Patrizia,,Surf Coast,-38.31559,144.33433,Entire home/apt,332,2,69,2024-04-28,0.79,1,297,7,
17240233,4BR Registered NDIS & Emergency Insurance Provider,14215150,Christine,,Greater Geelong,-38.25953,144.51152,Entire home/apt,,4,5,2020-06-07,0.06,11,0,0,
17334099,"""Tuscan villa"" light and bright in quiet location",56153115,Janet,,Greater Geelong,-38.19407,144.47317,Entire home/apt,175,2,232,2024-05-27,2.60,1,209,33,
17337299,Lorne Otway Ocean View Retreat,61493061,Kate,,Surf Coast,-38.52192,143.93819,Entire home/apt,220,2,183,2024-05-19,2.32,1,167,18,
17338203,Beach Belle - Queenscliff's Newest Holiday Retreat,19085730,Andrew,,Queenscliffe,-38.26944,144.65526,Entire home/apt,291,2,75,2024-03-31,0.90,1,294,7,
17350248,Clark's Shed,117229340,Sharon,,Glenelg,-38.35328,141.59168,Entire home/apt,165,2,170,2023-02-10,1.90,1,55,0,
17364502,Taminga,34159773,Cee,,Southern Grampians,-37.65149,142.34511,Entire home/apt,360,2,28,2023-07-03,0.32,2,174,1,
17385466,Fairburns B&B,117516786,Jo,,Southern Grampians,-37.76126,142.07522,Private room,140,1,155,2024-04-28,1.74,1,40,22,
17385535,Narani Escape - Private Room(s) in modern home.,19540125,Jessica,,Surf Coast,-38.4625,144.09484,Private room,,1,66,2023-11-11,0.74,1,0,2,
17386489,Coastal Hide Away - Relax and Enjoy Tranquillity,117528550,Dariusz,,Colac Otway,-38.75585,143.6633,Entire home/apt,350,2,75,2024-04-02,0.85,1,257,1,
17394492,"Quiet, Upstairs Room with Bathroom",32318790,Catherine,,Greater Geelong,-38.16873,144.34324,Private room,80,1,397,2024-06-13,4.53,1,141,37,
17406671,The Corner Cottage,117695691,Jennifer,,Greater Geelong,-38.1402,144.35047,Entire home/apt,,4,88,2022-09-24,0.99,1,0,0,
17438991,Beach Break,118009614,Clinton,,Warrnambool,-38.38969,142.48825,Entire home/apt,325,3,171,2024-01-28,1.92,1,88,2,
17461999,Large 4 Bedroom home with Spa,118242842,Jo,,Greater Geelong,-38.12507,144.31883,Entire home/apt,,2,86,2023-07-02,0.96,1,0,1,
17499395,Swan bay pelican house,2864189,Joanne,,Queenscliffe,-38.26669585797016,144.62431143969297,Entire home/apt,457,1,2,2024-06-16,2,1,221,2,
17545498,Romantic Historic Cottage near Port Fairy,24413648,Deb And Gerry,,Moyne,-38.35548,142.25407,Entire home/apt,,2,3,2020-01-26,0.03,2,0,0,
17546151,Rosebrook Cottage near Port Fairy – Dog Friendly,24413648,Deb And Gerry,,Moyne,-38.35502,142.25437,Entire home/apt,245,2,96,2024-04-05,1.08,2,179,8,
17559605,"broxbridge - ""a perfect location""",119190021,Wayne,,Greater Geelong,-38.28155,144.49105,Entire home/apt,230,2,202,2024-06-10,2.29,1,223,27,
17560072,"Silverburn Cottage, Hamilton",119194334,Kate,,Southern Grampians,-37.74444,142.04433,Entire home/apt,200,2,130,2024-06-01,1.50,1,227,14,
17572260,Harbour Views,119328168,Lou,,Glenelg,-38.34867,141.60525,Entire home/apt,192,1,333,2024-06-06,3.75,2,226,44,
17572702,Anglesea beach house,24342745,Jane,,Surf Coast,-38.41093,144.17063,Entire home/apt,207,2,144,2024-06-10,1.64,1,79,9,
17574789,Stone Cottage in Apollo Bay,119360383,Jenny,,Colac Otway,-38.7817,143.65465,Entire home/apt,360,2,87,2024-05-19,1.11,2,281,13,
17642728,Town Centre Pub Room 10,119680702,William,,Corangamite,-38.61942,142.99596,Hotel room,90,1,173,2024-05-25,1.96,6,78,27,
17644774,"Nautilus, Ocean Grove 2 BR",105168351,Ian,,Greater Geelong,-38.26368,144.54349,Private room,,2,4,2018-01-28,0.05,1,0,0,
17656917,BIG4 Apollo Bay Ocean View Deluxe 6 berth,98282819,Tony,,Colac Otway,-38.74076,143.67491,Entire home/apt,,1,7,2023-08-28,0.10,6,0,1,
17670989,Kirkcaldy Private Studio,96273392,Jane,,Moyne,-38.38683,142.23683,Private room,173,2,49,2024-04-19,0.55,1,50,4,
17685788,"'Endless Sunset' old Ocean Grove crt, Pets Welcome",84426841,Emily,,Greater Geelong,-38.2613,144.51028,Entire home/apt,500,3,14,2024-03-31,0.18,1,357,6,
17702261,Point Lonsdale Beach House,109276256,Jessica,,Queenscliffe,-38.28933,144.60911,Entire home/apt,411,3,5,2021-11-28,0.07,1,342,0,
17718664,Beach house with bush views,22175544,Greg,,Surf Coast,-38.41528,144.17355,Entire home/apt,530,2,84,2024-06-10,1.02,1,316,12,
17733648,Town Centre Pub Room 9,119680702,William,,Corangamite,-38.61942,142.99596,Hotel room,90,1,184,2024-04-04,2.09,6,88,16,
17733919,Town Centre Pub Room 6,119680702,William,,Corangamite,-38.61942,142.99596,Hotel room,90,1,312,2024-06-13,3.56,6,87,58,
17734050,Town Centre Pub Room 4,119680702,William,,Corangamite,-38.61942,142.99596,Hotel room,90,1,265,2024-03-28,3.01,6,81,22,
17734393,Town Centre Pub Room 8,119680702,William,,Corangamite,-38.61942,142.99596,Hotel room,90,1,236,2024-05-03,2.68,6,86,10,
17738612,Beech Forest Cottage - cozy and comfortable!,105241796,Tanya,,Colac Otway,-38.63398,143.56645,Entire home/apt,339,2,173,2024-06-10,1.99,3,290,10,
17741530,Shanouk Lodge - pet and family friendly home.,120833109,Siobhan & Gez,,Greater Geelong,-38.26771,144.53921,Entire home/apt,400,2,79,2024-01-14,0.92,1,0,4,
